text,first_label,second_label
"Why *solely* by the government? Would it not be desirable to have the government provide a universal, good quality standard of care with all the negatives that come with that (wait times, mostly), but also allow regulated private industry to provide luxury heath services for a premium?",Rational Persuasion,Persuasive Inquiry
"What about countries that don't allow their citizens to furnish themselves with guns? They seem to do alright, for the most part, at least compared to the US.",Rational Persuasion,Logical Appeal
"Social media posts are really, really easy to manipulate compared to almost everything else. You don't have to have any skill at being a forger to impersonate someone online",Rational Persuasion,Logical Appeal
With regards to your second paragraph. Why do you favour outlawing drinking/smoking over other alternatives? If lack of education is the problem shouldn't it be more suitable to put more effort into educating pregnant women rather than punish their ignorance?,Rational Persuasion,Persuasive Inquiry
"We have no way of knowing how much the industry would have grown if it were legal, but it's safe to assume it would be larger.",Rational Persuasion,Logical Appeal
"That doesn't sound right. We are already experiencing more frequent, more extreme weather events. Depending on how much we curb it from here we expect to feel sea level rise within the century. It may not have a significant impact on him, but it could in his children's lifetime.",Rational Persuasion,Logical Appeal
"Actually, being stronger DOES make you a better golfer. There's a reason the best golfers aren't in their 50s and 60s. I golf really casually and after I spent a couple months lifting weights, I added about 30 yards to my drive",Rational Persuasion,Personal Disclosure
"Think of it this way: instead of buying a $5000 ring today, you buy a $5000 savings bond or other investment. THAT is the future cost of the diamond (but not value.. diamonds are worthless to resell).",Rational Persuasion,Logical Appeal
"Drawing human ethical standards from other animals doesn't really work. Many animals kill other members of their own species, but that doesn't justify murder.",Rational Persuasion,Empirical Evidence
"You ALWAYS make long-term decisions based on factors you don't KNOW. It's always assumptions that either pan out or not. Sure, the assumption that the anguish might *somehow* end might come true. But there's not much evidence pointing to that.",Rational Persuasion,Logical Appeal
"It also presumably does market research. Maybe cosplay is attracting newcomers to the conventions, where they're more likely to spend more money in smaller chunks.",Rational Persuasion,Logical Appeal
"When the apocalypse happens and we don't have power, you'll still be able to listen to those records.",Rational Persuasion,Logical Appeal
"...this seems like the problem you have with evolution is that it's not physics. Although, it IS repeatable (there have actually been many repeatable experiments where speciation happens as part of the experiment) and it is predictive (not much point to a theory otherwise).",Rational Persuasion,Empirical Evidence
